2020-11-23 10:30:00+00:00,0.8,26,134.502136,360,18.823,16.27795782
2020-11-26 07:00:00+00:00,0.8,26,134.502136,450,27.47,21.71095741
2020-11-30 16:00:00+00:00,1.2,26,134.502136,420,31.029,52.70231074
2020-02-06 01:30:00+00:00,0.5,1,0,510,12.818,27.96068029
2020-02-06 16:00:00+00:00,0.5,1,0,180,5.916,31.11899932
2020-02-07 10:00:00+00:00,0.5,1,0,210,13.31,20.08264463
2020-02-11 03:30:00+00:00,0.5,1,0,780,7.395,25.04394861
2020-03-13 05:00:00+00:00,0.8,1,0,120,6.409,18.50522702
2020-03-15 00:00:00+00:00,0.8,1,0,810,6.409,40.36511156
2020-03-19 02:30:00+00:00,0.8,1,0,360,12.324,14.72736125
2020-03-28 00:30:00+00:00,1.2,1,0,660,15.281,18.28414371
2020-04-01 00:00:00+00:00,1.2,1,0,450,5.423,35.42319749
2020-04-07 17:30:00+00:00,1.5,1,0,150,9.365,26.53497064
2020-04-08 07:30:00+00:00,1.5,1,0,120,5.422,33.05053486
2020-04-13 00:00:00+00:00,1.2,1,0,660,16.762,16.39422503
2020-04-15 00:00:00+00:00,1.2,1,0,210,7.395,36.26774848
2020-04-24 05:30:00+00:00,1.4,1,0,420,6.902,27.09359606
2020-04-26 00:30:00+00:00,1.7,1,0,540,9.367,76.19301804
2020-05-22 05:30:00+00:00,1.9,1,0,540,14.296,91.52909905
2020-10-11 19:00:00+00:00,1.2,1,0,570,46.663,22.7375008
2020-11-11 12:30:00+00:00,1,1,0,30,36.124,20.3022921
2020-01-04 19:00:00+00:00,0.5,35,156.919159,150,8.602,28.79562892
2020-01-12 04:00:00+00:00,0.4,35,156.919159,240,8.096,68.95998024
2020-01-19 01:30:00+00:00,0.5,35,156.919159,120,5.06,97.47035573
2020-01-24 23:30:00+00:00,0.5,35,156.919159,600,56.667,74.51426756
2020-02-06 15:00:00+00:00,0.4,35,156.919159,450,7.59,37.1541502
2020-02-07 09:00:00+00:00,0.4,35,156.919159,420,20.24,60.82509881
2020-03-13 04:30:00+00:00,0.5,35,156.919159,180,6.072,8.695652174
2020-03-15 01:00:00+00:00,0.5,35,156.919159,750,5.566,7.420050305
2020-03-25 04:30:00+00:00,0.9,35,156.919159,780,10.12,15.31620553
2020-04-01 00:00:00+00:00,0.9,35,156.919159,390,6.578,8.862876254
2020-04-07 18:00:00+00:00,1.2,35,156.919159,90,5.565,13.11769991
2020-04-08 07:30:00+00:00,1.2,35,156.919159,150,5.566,31.65648581
2020-04-13 00:30:00+00:00,1.5,35,156.919159,960,31.878,48.43152017
2020-04-14 23:30:00+00:00,1.5,35,156.919159,420,8.096,8.423913043
2020-04-23 19:00:00+00:00,1.5,35,156.919159,360,6.072,27.7997365
2020-04-24 06:00:00+00:00,1.5,35,156.919159,390,5.06,33.7944664
2020-04-26 00:00:00+00:00,3.2,35,156.919159,540,8.602,28.85375494
2020-04-26 20:30:00+00:00,3.2,35,156.919159,150,7.084,36.29305477
2020-04-27 03:30:00+00:00,3.2,35,156.919159,300,5.06,8.300395257
2020-05-04 00:30:00+00:00,5,35,156.919159,240,19.227,69.15275394
2020-05-08 23:00:00+00:00,5,35,156.919159,120,5.06,41.40316206
2020-05-22 02:30:00+00:00,6.5999999,35,156.919159,720,28.841,53.0668146
2020-05-23 01:30:00+00:00,6.5999999,35,156.919159,210,34.405,97.38119459
2020-05-28 07:30:00+00:00,4.4000001,35,156.919159,300,7.084,28.10559006
2020-06-04 22:30:00+00:00,4.4000001,35,156.919159,510,36.428,74.51960031
2020-06-05 17:30:00+00:00,4.5999999,35,156.919159,210,30.357,98.73175874
2020-06-17 16:30:00+00:00,4.9000001,35,156.919159,1260,30.359,67.74267927
2020-07-21 23:30:00+00:00,4.5999999,35,156.919159,90,18.72,25.96688034
2020-07-22 18:00:00+00:00,4.5999999,35,156.919159,120,5.06,59.22924901
2020-07-24 02:00:00+00:00,2.3,35,156.919159,420,16.191,48.64430857
2020-07-24 17:30:00+00:00,2.3,35,156.919159,150,29.346,41.56954951
2020-08-04 06:30:00+00:00,4.8000002,35,156.919159,390,21.252,44.4946358
2020-08-06 04:30:00+00:00,4.8000002,35,156.919159,570,10.12,59.2687747
2020-08-15 20:00:00+00:00,6.3000002,35,156.919159,750,24.793,37.3492518
2020-10-11 17:30:00+00:00,2.4000001,35,156.919159,690,61.175,25.49570903
2020-10-29 07:00:00+00:00,0.7,35,156.919159,870,27.134,15.89518685
2020-11-11 12:00:00+00:00,0.6,35,156.919159,90,30.094,21.82494849
2020-11-30 14:30:00+00:00,0.5,35,156.919159,90,5.427,37.03703704
2020-01-03 07:30:00+00:00,0.6,38,147.952347,240,5.47,31.11517367
2020-01-04 21:30:00+00:00,0.6,38,147.952347,180,11.441,18.5123678
2020-01-07 19:00:00+00:00,0.5,38,147.952347,300,6.466,10.09897928
2020-01-12 06:00:00+00:00,0.5,38,147.952347,120,9.452,25.01057977
2020-01-18 21:00:00+00:00,0.5,38,147.952347,390,9.45,33.75661376
2020-01-25 06:30:00+00:00,0.5,38,147.952347,450,49.247,28.80784616
2020-02-06 14:30:00+00:00,0.6,38,147.952347,90,34.316,28.53479427
2020-02-10 12:30:00+00:00,0.6,38,147.952347,750,12.931,11.58456423
2020-02-11 05:00:00+00:00,0.6,38,147.952347,840,15.417,14.23753
2020-02-13 00:00:00+00:00,0.6,38,147.952347,1140,14.917,23.77153583
2020-02-25 11:00:00+00:00,0.7,38,147.952347,270,7.956,34.97988939
2020-03-13 06:30:00+00:00,0.6,38,147.952347,150,8.457,28.26061251
2020-03-19 03:00:00+00:00,0.7,38,147.952347,450,21.389,25.95726775
2020-03-23 06:00:00+00:00,0.7,38,147.952347,810,12.929,22.940676
2020-03-25 10:30:00+00:00,0.9,38,147.952347,420,10.941,29.94241843
2020-04-08 01:30:00+00:00,1.3000001,38,147.952347,120,7.959,40.62068099
2020-04-13 03:00:00+00:00,1.5,38,147.952347,600,50.243,39.24725832
2020-04-15 03:00:00+00:00,1.5,38,147.952347,480,10.442,25.40701015
2020-04-23 20:00:00+00:00,2.7,38,147.952347,990,48.249,35.66706046
2020-04-26 08:00:00+00:00,4.5999999,38,147.952347,420,8.952,29.36773905
2020-04-30 14:30:00+00:00,4.5999999,38,147.952347,450,37.307,39.05969389
2020-05-01 10:00:00+00:00,4.5999999,38,147.952347,300,6.963,41.28967399
2020-05-04 02:00:00+00:00,5,38,147.952347,240,35.32,34.54416761
2020-05-06 00:00:00+00:00,5,38,147.952347,180,6.962,51.37891411
2020-05-06 16:00:00+00:00,5,38,147.952347,390,5.47,52.12065814
2020-05-22 07:30:00+00:00,5.0999999,38,147.952347,390,13.927,52.30846557
2020-05-23 07:00:00+00:00,5.0999999,38,147.952347,150,14.426,38.91584639
2020-06-05 01:00:00+00:00,5.0999999,38,147.952347,330,15.916,40.6132194
2020-07-06 22:30:00+00:00,6.8000002,38,147.952347,360,78.103,99.91805692
2020-08-13 11:30:00+00:00,5,38,147.952347,270,34.822,38.61639194
2020-08-16 03:00:00+00:00,5.5,38,147.952347,900,27.356,41.44611785
2020-08-28 23:00:00+00:00,4.5999999,38,147.952347,510,23.378,39.93925913
2020-08-29 12:30:00+00:00,4.5999999,38,147.952347,300,16.416,41.69103314
2020-08-31 20:00:00+00:00,4.5999999,38,147.952347,120,5.968,40.11394102
2020-09-03 21:30:00+00:00,4.8000002,38,147.952347,390,97.006,25.14071295
2020-09-09 15:30:00+00:00,4.7000003,38,147.952347,420,5.47,52.17550274
2020-09-10 10:00:00+00:00,4.7000003,38,147.952347,150,7.958,40.66348329
2020-09-17 21:00:00+00:00,4.5,38,147.952347,450,12.93,36.34184068
2020-11-23 07:00:00+00:00,0.7,38,147.952347,150,6.537,-16.16949671
2020-04-05 20:00:00+00:00,1.9,1.5,0,180,7.584,-28.71835443
2020-04-16 16:00:00+00:00,1.7,1.5,0,240,5.562,-12.31571377
2020-04-24 10:30:00+00:00,2,1.5,0,930,35.899,89.85487061
2020-04-30 07:30:00+00:00,2.7,1.5,0,330,20.224,87.45549842
2020-05-21 22:30:00+00:00,1.4,1.5,0,210,21.74,99.40202392
2020-05-25 10:00:00+00:00,1.4,1.5,0,270,22.246,99.70781264
2020-06-04 14:00:00+00:00,1.2,1.5,0,450,48.029,99.8646651
2020-06-07 21:30:00+00:00,2.9000001,1.5,0,150,10.112,99.35719937
2020-06-19 18:30:00+00:00,2,1.5,0,180,22.752,2.461322082
2020-06-22 23:00:00+00:00,2.2,1.5,0,180,20.729,2.040619422
2020-07-04 18:30:00+00:00,1.7,1.5,0,120,13.651,19.90330379
2020-07-05 18:00:00+00:00,1.7,1.5,0,210,16.683,6.767367979
2020-07-06 18:30:00+00:00,1.7,1.5,0,270,46.513,4.577214972
2020-07-08 16:00:00+00:00,2.2,1.5,0,120,6.068,-2.949901121
2020-07-15 20:30:00+00:00,3.2,1.5,0,90,7.584,-20.13449367
2020-07-17 21:30:00+00:00,3.2,1.5,0,90,16.685,12.62810908
2020-07-20 17:00:00+00:00,3.2,1.5,0,210,32.862,10.08459619
2020-07-23 16:00:00+00:00,2.5,1.5,0,390,8.596,-1.44253141
2020-07-28 19:30:00+00:00,2.5,1.5,0,150,27.302,-1.069518717
2020-08-05 16:00:00+00:00,2.2,1.5,0,120,18.707,29.03191319
2020-08-11 20:00:00+00:00,1.7,1.5,0,120,22.749,3.872697701
2020-08-20 20:00:00+00:00,1.4,1.5,0,150,6.067,-2.983352563
2020-08-22 21:00:00+00:00,1.4,1.5,0,210,47.015,12.23652026
2020-08-28 01:00:00+00:00,1.8000001,1.5,0,240,7.584,-2.122890295
2020-08-30 19:30:00+00:00,1.8000001,1.5,0,240,5.562,2.894642215
