2021-07-02 02:30:00+00:00,1,0,0,1,1,0,0,5.3000002,23.0,152.43576,990.0,19.639,11.687204032791891
2021-07-03 14:00:00+00:00,1,0,0,1,1,0,0,5.3000002,23.0,152.43576,1230.0,26.511,8.798234695032237
2021-07-04 18:00:00+00:00,1,0,0,1,1,0,0,5.3000002,23.0,152.43576,270.0,9.818000000000001,23.996740680382985
2021-07-08 20:00:00+00:00,1,0,0,1,1,0,0,4.4000001,23.0,152.43576,1380.0,33.382999999999996,5.126112092981457
2021-07-13 12:00:00+00:00,1,0,0,1,1,0,0,4.4000001,23.0,152.43576,90.0,6.380999999999999,22.33192289609779
2021-07-18 02:00:00+00:00,1,0,0,1,1,0,0,7.0,23.0,152.43576,930.0,26.017000000000003,7.653649536841299
2021-07-19 10:00:00+00:00,1,0,0,1,1,0,0,7.0,23.0,152.43576,270.0,5.3999999999999995,26.111111111111118
2021-07-21 02:00:00+00:00,1,0,0,1,1,0,0,7.0,23.0,152.43576,150.0,8.835,20.260328239954735
2021-07-25 10:00:00+00:00,1,0,0,1,1,0,0,5.5,23.0,152.43576,300.0,10.308999999999997,35.97342128237461
2021-07-29 20:00:00+00:00,1,0,0,1,1,0,0,5.5,23.0,152.43576,360.0,8.344999999999999,38.984421809466745
2021-08-02 01:00:00+00:00,1,0,0,1,1,0,0,1.1,23.0,152.43576,540.0,14.728000000000002,34.24599402498644
2021-08-08 20:30:00+00:00,1,0,0,1,1,0,0,1.1,23.0,152.43576,270.0,15.707999999999998,22.41692131398013
2021-08-19 16:00:00+00:00,1,0,0,1,1,0,0,5.4000001,23.0,152.43576,420.0,22.382,30.017424716289874
2021-08-22 19:30:00+00:00,1,0,0,1,1,0,0,5.4000001,23.0,152.43576,210.0,20.861,11.366904750491347
2021-09-02 04:00:00+00:00,1,0,0,1,1,0,0,5.0,23.0,152.43576,300.0,26.450999999999997,12.40595818683603
2021-09-09 03:30:00+00:00,1,0,0,1,1,0,0,5.0,23.0,152.43576,450.0,13.227000000000002,14.674529371739627
2021-09-09 22:00:00+00:00,1,0,0,1,1,0,0,5.0,23.0,152.43576,360.0,5.088,18.474842767295588
2021-09-15 19:30:00+00:00,1,0,0,1,1,0,0,5.0,23.0,152.43576,420.0,11.700000000000001,12.764957264957259
2021-09-22 19:00:00+00:00,1,0,0,1,1,0,0,4.4000001,23.0,152.43576,420.0,7.123000000000001,29.148532921521834
2021-09-24 04:00:00+00:00,1,0,0,1,1,0,0,4.4000001,23.0,152.43576,990.0,66.12899999999999,39.56509247077681
2020-02-06 01:30:00+00:00,0,0,0,1,0,1,0,0.5,1.0,0.0,510.0,12.818,27.960680293337493
2020-02-06 16:00:00+00:00,0,0,0,1,0,1,0,0.5,1.0,0.0,180.0,5.9159999999999995,31.11899932386747
2020-02-07 10:00:00+00:00,0,0,0,1,0,1,0,0.5,1.0,0.0,210.0,13.31,20.08264462809917
2020-02-11 03:30:00+00:00,0,0,0,1,0,1,0,0.5,1.0,0.0,780.0,7.3950000000000005,25.043948613928336
2020-03-13 05:00:00+00:00,0,0,0,1,0,1,0,0.8,1.0,0.0,120.0,6.409,18.5052270244968
2020-03-15 00:00:00+00:00,0,0,0,1,0,1,0,0.8,1.0,0.0,810.0,6.409000000000001,40.36511156186613
2020-03-19 02:30:00+00:00,0,0,0,1,0,1,0,0.8,1.0,0.0,360.0,12.324,14.727361246348583
2020-03-28 00:30:00+00:00,0,0,0,1,0,1,0,1.2,1.0,0.0,660.0,15.281,18.284143707872524
2020-04-01 00:00:00+00:00,0,0,0,1,0,1,0,1.2,1.0,0.0,450.0,5.423,35.423197492163006
2020-04-07 17:30:00+00:00,0,0,0,1,0,1,0,1.5,1.0,0.0,150.0,9.365,26.53497063534437
