startdateTime,TFPrecipBulkAvg
2021-01-01T00:00:00Z,0.38499999999999995
2021-01-01T00:30:00Z,0.3466000000000001
2021-01-01T01:00:00Z,0.2698
2021-01-01T01:30:00Z,0.24400000000000005
2021-01-01T02:00:00Z,0.257
2021-01-01T02:30:00Z,0.2312
2021-01-01T03:00:00Z,0.2314
2021-01-01T03:30:00Z,0.2824
2021-01-01T04:00:00Z,0.2828
2021-01-01T04:30:00Z,0.28280000000000005
2021-01-01T05:00:00Z,0.2826
2021-01-01T05:30:00Z,0.24420000000000003
2021-01-01T06:00:00Z,0.2184
2021-01-01T06:30:00Z,0.1928
2021-01-01T07:00:00Z,0.1416
2021-01-01T07:30:00Z,0.18
2021-01-01T08:00:00Z,0.1542
2021-01-01T08:30:00Z,0.193
2021-01-01T09:00:00Z,0.2444
2021-01-01T09:30:00Z,0.41180000000000005
2021-01-01T10:00:00Z,0.5534
2021-01-01T10:30:00Z,0.5272
2021-01-01T11:00:00Z,0.3982
2021-01-01T11:30:00Z,0.28240000000000004
2021-01-01T12:00:00Z,0.2056
2021-01-01T12:30:00Z,0.24380000000000002
2021-01-01T13:00:00Z,0.3342
2021-01-01T13:30:00Z,0.33440000000000003
2021-01-01T14:00:00Z,0.3338
2021-01-01T14:30:00Z,0.34680000000000005
2021-01-01T15:00:00Z,0.437
2021-01-01T15:30:00Z,0.44939999999999997
2021-01-01T16:00:00Z,0.30800000000000005
2021-01-01T16:30:00Z,0.2566
2021-01-01T17:00:00Z,0.38580000000000003
2021-01-01T17:30:00Z,0.4116000000000001
2021-01-01T18:00:00Z,0.36000000000000004
2021-01-01T18:30:00Z,0.33420000000000005
2021-01-01T19:00:00Z,0.5529999999999999
2021-01-01T19:30:00Z,0.5786
2021-01-01T20:00:00Z,0.6428
2021-01-01T20:30:00Z,0.5272
2021-01-01T21:00:00Z,0.37300000000000005
2021-01-01T21:30:00Z,0.46340000000000003
2021-01-01T22:00:00Z,0.45039999999999997
2021-01-01T22:30:00Z,0.9138
2021-01-01T23:00:00Z,2.1984000000000004
2021-01-01T23:30:00Z,1.7215999999999998
2021-01-02T00:00:00Z,2.0696000000000003
2021-01-02T00:30:00Z,1.375
2021-01-02T01:00:00Z,1.0152
2021-01-02T01:30:00Z,0.9640000000000001
2021-01-02T02:00:00Z,0.7452
2021-01-02T02:30:00Z,0.7070000000000001
2021-01-02T03:00:00Z,0.7070000000000001
2021-01-02T03:30:00Z,1.5044
2021-01-02T04:00:00Z,1.413
2021-01-02T04:30:00Z,1.246
2021-01-02T05:00:00Z,1.1301999999999999
2021-01-02T05:30:00Z,0.8348000000000001
2021-01-02T06:00:00Z,0.5906
2021-01-02T06:30:00Z,0.7964
2021-01-02T07:00:00Z,2.1582
2021-01-02T07:30:00Z,0.7696
2021-01-02T08:00:00Z,0.5392
2021-01-02T08:30:00Z,0.5132
2021-01-02T09:00:00Z,1.0402
2021-01-02T09:30:00Z,0.9242000000000001
2021-01-02T10:00:00Z,1.221
2021-01-02T10:30:00Z,1.5936
2021-01-02T11:00:00Z,1.5286
2021-01-02T11:30:00Z,1.3607999999999998
2021-01-02T12:00:00Z,0.9885999999999999
2021-01-02T12:30:00Z,1.49
2021-01-02T13:00:00Z,0.6666000000000001
2021-01-02T13:30:00Z,0.24339999999999998
2021-01-02T14:00:00Z,0.9506
2021-01-02T14:30:00Z,1.2842
2021-01-02T15:00:00Z,1.9903999999999997
2021-01-02T15:30:00Z,2.6192
2021-01-02T16:00:00Z,2.3494
2021-01-02T16:30:00Z,1.5658
2021-01-02T17:00:00Z,1.7091999999999998
2021-01-02T17:30:00Z,2.0034
2021-01-02T18:00:00Z,1.8368000000000002
2021-01-02T18:30:00Z,2.1189999999999998
2021-01-02T19:00:00Z,2.5944000000000003
2021-01-02T19:30:00Z,2.2594000000000003
2021-01-02T20:00:00Z,2.0420000000000003
2021-01-02T20:30:00Z,1.862
2021-01-02T21:00:00Z,1.9906
2021-01-02T21:30:00Z,2.3751999999999995
2021-01-02T22:00:00Z,1.6818000000000002
2021-01-02T22:30:00Z,1.6440000000000001
2021-01-02T23:00:00Z,1.9009999999999998
2021-01-02T23:30:00Z,2.2862
2021-01-03T00:00:00Z,2.8629999999999995
2021-01-03T00:30:00Z,2.6064
2021-01-03T01:00:00Z,2.298
2021-01-03T01:30:00Z,2.1188000000000002
2021-01-03T02:00:00Z,2.6712
2021-01-03T02:30:00Z,2.5938000000000003
2021-01-03T03:00:00Z,2.3114
2021-01-03T03:30:00Z,2.492
2021-01-03T04:00:00Z,2.5296
2021-01-03T04:30:00Z,2.3112
2021-01-03T05:00:00Z,2.1310000000000002
2021-01-03T05:30:00Z,2.3251999999999997
2021-01-03T06:00:00Z,2.2596
2021-01-03T06:30:00Z,2.6712
2021-01-03T07:00:00Z,2.9281999999999995
2021-01-03T07:30:00Z,1.6692
2021-01-03T08:00:00Z,0.0
2021-01-03T08:30:00Z,0.0
2021-01-03T09:00:00Z,0.5266
2021-01-03T09:30:00Z,2.6333999999999995
2021-01-03T10:00:00Z,3.0696
2021-01-03T10:30:00Z,1.0774000000000001
2021-01-03T11:00:00Z,0.616
2021-01-03T11:30:00Z,0.2818
2021-01-03T12:00:00Z,0.1278
2021-01-03T12:30:00Z,0.07680000000000001
2021-01-03T13:00:00Z,0.064
2021-01-03T13:30:00Z,0.0514
2021-01-03T14:00:00Z,0.038400000000000004
2021-01-03T14:30:00Z,0.09
2021-01-03T15:00:00Z,0.0644
2021-01-03T15:30:00Z,0.0128
2021-01-03T16:00:00Z,0.0514
2021-01-03T16:30:00Z,0.0644
2021-01-03T17:00:00Z,0.21900000000000003
2021-01-03T17:30:00Z,0.3728000000000001
2021-01-03T18:00:00Z,0.11539999999999999
2021-01-03T18:30:00Z,0.06420000000000001
