startdateTime,TFPrecipBulkAvg
2021-02-01T00:00:00Z,0.5670000000000001
2021-02-01T00:30:00Z,0.178
2021-02-01T01:00:00Z,0.11325
2021-02-01T01:30:00Z,0.032
2021-02-01T02:00:00Z,0.0485
2021-02-01T02:30:00Z,0.0
2021-02-01T03:00:00Z,0.081
2021-02-01T03:30:00Z,0.389
2021-02-01T04:00:00Z,0.29125
2021-02-01T04:30:00Z,0.097
2021-02-01T05:00:00Z,0.0485
2021-02-01T05:30:00Z,0.03275
2021-02-01T06:00:00Z,0.3725
2021-02-01T06:30:00Z,0.81
2021-02-01T07:00:00Z,0.4205
2021-02-01T07:30:00Z,0.45300000000000007
2021-02-01T08:00:00Z,0.34025
2021-02-01T08:30:00Z,0.1945
2021-02-01T09:00:00Z,0.40475000000000005
2021-02-01T09:30:00Z,0.7445
2021-02-01T10:00:00Z,0.7125
2021-02-01T10:30:00Z,0.50175
2021-02-01T11:00:00Z,0.37224999999999997
2021-02-01T11:30:00Z,0.17825000000000002
2021-02-01T12:00:00Z,0.21050000000000002
2021-02-01T12:30:00Z,0.45300000000000007
2021-02-01T13:00:00Z,0.2265
2021-02-01T13:30:00Z,0.06475
2021-02-01T14:00:00Z,0.0485
2021-02-01T14:30:00Z,0.01625
2021-02-01T15:00:00Z,0.03225
2021-02-01T15:30:00Z,0.0
2021-02-01T16:00:00Z,0.06525
2021-02-01T16:30:00Z,0.19424999999999998
2021-02-01T17:00:00Z,0.32399999999999995
2021-02-01T17:30:00Z,0.34025
2021-02-01T18:00:00Z,0.42125
2021-02-01T18:30:00Z,0.3565
2021-02-01T19:00:00Z,0.29175000000000006
2021-02-01T19:30:00Z,0.27525
2021-02-01T20:00:00Z,0.47024999999999995
2021-02-01T20:30:00Z,0.72875
2021-02-01T21:00:00Z,1.0362500000000001
2021-02-01T21:30:00Z,0.8742500000000001
2021-02-01T22:00:00Z,0.84275
2021-02-01T22:30:00Z,0.59925
2021-02-01T23:00:00Z,0.486
2021-02-01T23:30:00Z,0.59925
2021-02-02T00:00:00Z,0.2915
2021-02-02T00:30:00Z,0.71225
2021-02-02T01:00:00Z,0.9387500000000001
2021-02-02T01:30:00Z,0.37224999999999997
2021-02-02T02:00:00Z,0.599
2021-02-02T02:30:00Z,0.8892500000000001
2021-02-02T03:00:00Z,0.74375
2021-02-02T03:30:00Z,0.7927500000000001
2021-02-02T04:00:00Z,0.37175
2021-02-02T04:30:00Z,0.1135
2021-02-02T05:00:00Z,0.04825
2021-02-02T05:30:00Z,0.0165
2021-02-02T06:00:00Z,0.0
2021-02-02T06:30:00Z,0.0
2021-02-02T07:00:00Z,0.0
2021-02-02T07:30:00Z,0.0
2021-02-02T08:00:00Z,0.0
2021-02-02T08:30:00Z,0.0
2021-02-02T09:00:00Z,0.0
2021-02-02T09:30:00Z,0.162
2021-02-02T10:00:00Z,0.38775000000000004
2021-02-02T10:30:00Z,0.59775
2021-02-02T11:00:00Z,0.32325000000000004
2021-02-02T11:30:00Z,0.11325
2021-02-02T12:00:00Z,0.1615
2021-02-02T12:30:00Z,0.32375
2021-02-02T13:00:00Z,1.1635
2021-02-02T13:30:00Z,0.30700000000000005
2021-02-02T14:00:00Z,0.097
