startdateTime,TFPrecipBulkAvg
2021-02-01T00:00:00Z,0.3608
2021-02-01T00:30:00Z,0.21900000000000003
2021-02-01T01:00:00Z,0.29600000000000004
2021-02-01T01:30:00Z,0.15420000000000003
2021-02-01T02:00:00Z,0.1286
2021-02-01T02:30:00Z,0.0774
2021-02-01T03:00:00Z,0.1544
2021-02-01T03:30:00Z,0.11579999999999999
2021-02-01T04:00:00Z,0.2706
2021-02-01T04:30:00Z,0.1286
2021-02-01T05:00:00Z,0.18019999999999997
2021-02-01T05:30:00Z,0.1028
2021-02-01T06:00:00Z,0.09
2021-02-01T06:30:00Z,0.0902
2021-02-01T07:00:00Z,0.11560000000000001
2021-02-01T07:30:00Z,0.14140000000000003
2021-02-01T08:00:00Z,0.18
2021-02-01T08:30:00Z,0.12840000000000001
2021-02-01T09:00:00Z,0.14120000000000002
2021-02-01T09:30:00Z,0.2318
2021-02-01T10:00:00Z,0.43740000000000007
2021-02-01T10:30:00Z,0.42380000000000007
2021-02-01T11:00:00Z,0.30820000000000003
2021-02-01T11:30:00Z,0.21799999999999997
2021-02-01T12:00:00Z,0.14120000000000002
2021-02-01T12:30:00Z,0.23120000000000002
2021-02-01T13:00:00Z,0.154
2021-02-01T13:30:00Z,0.1026
2021-02-01T14:00:00Z,0.1028
2021-02-01T14:30:00Z,0.0644
2021-02-01T15:00:00Z,0.077
2021-02-01T15:30:00Z,0.0128
2021-02-01T16:00:00Z,0.0644
2021-02-01T16:30:00Z,0.0258
2021-02-01T17:00:00Z,0.038400000000000004
2021-02-01T17:30:00Z,0.0388
2021-02-01T18:00:00Z,0.0256
2021-02-01T18:30:00Z,0.0258
2021-02-01T19:00:00Z,0.0518
2021-02-01T19:30:00Z,0.0386
2021-02-01T20:00:00Z,0.013000000000000001
2021-02-01T20:30:00Z,0.1548
2021-02-01T21:00:00Z,0.15460000000000002
2021-02-01T21:30:00Z,0.2832
2021-02-01T22:00:00Z,0.515
2021-02-01T22:30:00Z,0.32100000000000006
2021-02-01T23:00:00Z,0.2696
2021-02-01T23:30:00Z,0.2698
2021-02-02T00:00:00Z,0.3986
2021-02-02T00:30:00Z,0.25660000000000005
2021-02-02T01:00:00Z,0.17959999999999998
2021-02-02T01:30:00Z,0.17959999999999998
2021-02-02T02:00:00Z,0.1282
2021-02-02T02:30:00Z,0.30900000000000005
2021-02-02T03:00:00Z,0.578
2021-02-02T03:30:00Z,0.398
2021-02-02T04:00:00Z,0.462
2021-02-02T04:30:00Z,0.5266
2021-02-02T05:00:00Z,0.6548
2021-02-02T05:30:00Z,0.2564
2021-02-02T06:00:00Z,0.11499999999999999
2021-02-02T06:30:00Z,0.0514
2021-02-02T07:00:00Z,0.0386
2021-02-02T07:30:00Z,0.3478
2021-02-02T08:00:00Z,0.10300000000000001
2021-02-02T08:30:00Z,0.5538000000000001
2021-02-02T09:00:00Z,0.6044
2021-02-02T09:30:00Z,0.7074
2021-02-02T10:00:00Z,1.7739999999999998
2021-02-02T10:30:00Z,0.8598000000000001
2021-02-02T11:00:00Z,1.2714
2021-02-02T11:30:00Z,0.9112
2021-02-02T12:00:00Z,0.6932
2021-02-02T12:30:00Z,0.5384
2021-02-02T13:00:00Z,0.475
2021-02-02T13:30:00Z,0.5014000000000001
2021-02-02T14:00:00Z,1.9137999999999997
2021-02-02T14:30:00Z,0.7954000000000001
2021-02-02T15:00:00Z,0.6542
2021-02-02T15:30:00Z,0.7314
2021-02-02T16:00:00Z,0.5646
2021-02-02T16:30:00Z,0.6166
2021-02-02T17:00:00Z,0.3978
2021-02-02T17:30:00Z,0.3982
2021-02-02T18:00:00Z,0.347
2021-02-02T18:30:00Z,0.3208
2021-02-02T19:00:00Z,0.2964
2021-02-02T19:30:00Z,1.0032
2021-02-02T20:00:00Z,0.205
2021-02-02T20:30:00Z,0.0898
2021-02-02T21:00:00Z,0.23200000000000004
2021-02-02T21:30:00Z,0.2062
2021-02-02T22:00:00Z,0.3346
2021-02-02T22:30:00Z,1.0802
2021-02-02T23:00:00Z,0.7712000000000001
2021-02-02T23:30:00Z,0.3206
2021-02-03T00:00:00Z,0.21799999999999997
2021-02-03T00:30:00Z,0.38520000000000004
2021-02-03T01:00:00Z,1.1703999999999999
2021-02-03T01:30:00Z,1.2191999999999998
2021-02-03T02:00:00Z,0.2306
2021-02-03T02:30:00Z,0.5918
2021-02-03T03:00:00Z,1.1705999999999999
2021-02-03T03:30:00Z,2.1210000000000004
2021-02-03T04:00:00Z,1.528
2021-02-03T04:30:00Z,0.8210000000000001
2021-02-03T05:00:00Z,0.616
2021-02-03T05:30:00Z,0.2562
2021-02-03T06:00:00Z,0.3598
2021-02-03T06:30:00Z,0.8353999999999999
2021-02-03T07:00:00Z,0.8994
2021-02-03T07:30:00Z,1.4252
2021-02-03T08:00:00Z,0.8460000000000001
2021-02-03T08:30:00Z,0.4736000000000001
2021-02-03T09:00:00Z,0.179
2021-02-03T09:30:00Z,0.11499999999999999
2021-02-03T10:00:00Z,0.1282
2021-02-03T10:30:00Z,0.0898
2021-02-03T11:00:00Z,0.11560000000000001
2021-02-03T11:30:00Z,0.154
2021-02-03T12:00:00Z,0.2314
2021-02-03T12:30:00Z,0.2182
2021-02-03T13:00:00Z,0.20539999999999997
2021-02-03T13:30:00Z,0.19259999999999997
2021-02-03T14:00:00Z,0.1544
2021-02-03T14:30:00Z,0.11539999999999999
2021-02-03T15:00:00Z,0.1026
2021-02-03T15:30:00Z,0.1028
2021-02-03T16:00:00Z,0.1028
2021-02-03T16:30:00Z,0.128
2021-02-03T17:00:00Z,0.1796
2021-02-03T17:30:00Z,0.24339999999999998
2021-02-03T18:00:00Z,0.3588
2021-02-03T18:30:00Z,0.47359999999999997
2021-02-03T19:00:00Z,0.6396
2021-02-03T19:30:00Z,0.6778
2021-02-03T20:00:00Z,0.8966000000000001
2021-02-03T20:30:00Z,0.8984
2021-02-03T21:00:00Z,0.6678
2021-02-03T21:30:00Z,0.5916
2021-02-03T22:00:00Z,0.5147999999999999
2021-02-03T22:30:00Z,0.42519999999999997
2021-02-03T23:00:00Z,0.3738
2021-02-03T23:30:00Z,0.27099999999999996
2021-02-04T00:00:00Z,0.20659999999999998
2021-02-04T00:30:00Z,0.2192
2021-02-04T01:00:00Z,0.1162
2021-02-04T01:30:00Z,0.129
2021-02-04T02:00:00Z,0.09040000000000001
2021-02-04T02:30:00Z,0.0516
2021-02-04T03:00:00Z,0.0388
2021-02-04T03:30:00Z,0.0386
2021-02-04T04:00:00Z,0.0388
2021-02-04T04:30:00Z,0.0
