startdateTime,TFPrecipBulkAvg
2020-02-04T00:00:00Z,0.0
2020-02-04T00:30:00Z,0.01625
2020-02-04T01:00:00Z,0.0
2020-02-04T01:30:00Z,0.0
2020-02-04T02:00:00Z,0.0
2020-02-04T02:30:00Z,0.0
2020-02-04T03:00:00Z,0.0
2020-02-04T03:30:00Z,0.0
2020-02-04T04:00:00Z,0.0
2020-02-04T04:30:00Z,0.0
2020-02-04T05:00:00Z,0.0
2020-02-04T05:30:00Z,0.0
2020-02-04T06:00:00Z,0.0
2020-02-04T06:30:00Z,0.0
2020-02-04T07:00:00Z,0.0
2020-02-04T07:30:00Z,0.0
2020-02-04T08:00:00Z,0.0
2020-02-04T08:30:00Z,0.0
2020-02-04T09:00:00Z,0.0
2020-02-04T09:30:00Z,0.0
2020-02-04T10:00:00Z,0.0
2020-02-04T10:30:00Z,0.0
2020-02-04T11:00:00Z,0.0
2020-02-04T11:30:00Z,0.0
2020-02-04T12:00:00Z,0.0
2020-02-04T12:30:00Z,0.0
2020-02-04T13:00:00Z,0.0
2020-02-04T13:30:00Z,0.0
2020-02-04T14:00:00Z,0.0
2020-02-04T14:30:00Z,0.0
2020-02-04T15:00:00Z,0.0
2020-02-04T15:30:00Z,0.0
2020-02-04T16:00:00Z,0.0
2020-02-04T16:30:00Z,0.0
2020-02-04T17:00:00Z,0.0
2020-02-04T17:30:00Z,0.0
2020-02-04T18:00:00Z,0.0
2020-02-04T18:30:00Z,0.0
2020-02-04T19:00:00Z,0.0
2020-02-04T19:30:00Z,0.0
2020-02-04T20:00:00Z,0.0
2020-02-04T20:30:00Z,0.0
2020-02-04T21:00:00Z,0.0
2020-02-04T21:30:00Z,0.0
2020-02-04T22:00:00Z,0.03225
2020-02-04T22:30:00Z,0.04875
2020-02-04T23:00:00Z,0.0
2020-02-04T23:30:00Z,0.03225
2020-02-05T00:00:00Z,0.03225
2020-02-05T00:30:00Z,0.0
2020-02-05T01:00:00Z,0.01625
2020-02-05T01:30:00Z,0.0
2020-02-05T02:00:00Z,0.016
2020-02-05T02:30:00Z,0.01625
2020-02-05T03:00:00Z,0.0
2020-02-05T03:30:00Z,0.0
2020-02-05T04:00:00Z,0.0
2020-02-05T04:30:00Z,0.03225
2020-02-05T05:00:00Z,0.032
2020-02-05T05:30:00Z,0.0645
2020-02-05T06:00:00Z,0.12925
2020-02-05T06:30:00Z,0.258
2020-02-05T07:00:00Z,0.43625
2020-02-05T07:30:00Z,0.84025
2020-02-05T08:00:00Z,0.7275
2020-02-05T08:30:00Z,0.6305000000000001
2020-02-05T09:00:00Z,0.8245
2020-02-05T09:30:00Z,1.0185
2020-02-05T10:00:00Z,1.1317499999999998
2020-02-05T10:30:00Z,1.0025
2020-02-05T11:00:00Z,0.74375
2020-02-05T11:30:00Z,0.63075
2020-02-05T12:00:00Z,0.647
2020-02-05T12:30:00Z,0.9540000000000001
2020-02-05T13:00:00Z,1.21275
2020-02-05T13:30:00Z,1.342
2020-02-05T14:00:00Z,1.09925
2020-02-05T14:30:00Z,1.1315
2020-02-05T15:00:00Z,1.45475
2020-02-05T15:30:00Z,1.17975
2020-02-05T16:00:00Z,1.0022499999999999
2020-02-05T16:30:00Z,0.792
2020-02-05T17:00:00Z,0.80825
2020-02-05T17:30:00Z,1.06675
2020-02-05T18:00:00Z,0.808
2020-02-05T18:30:00Z,0.5820000000000001
2020-02-05T19:00:00Z,0.69525
2020-02-05T19:30:00Z,0.79175
2020-02-05T20:00:00Z,0.5335
2020-02-05T20:30:00Z,0.6625000000000001
2020-02-05T21:00:00Z,0.5982500000000001
2020-02-05T21:30:00Z,0.19375000000000003
2020-02-05T22:00:00Z,0.17775000000000002
2020-02-05T22:30:00Z,0.22625
2020-02-05T23:00:00Z,0.29075
2020-02-05T23:30:00Z,0.307
2020-02-06T00:00:00Z,0.21025
2020-02-06T00:30:00Z,0.097
2020-02-06T01:00:00Z,0.17775000000000002
2020-02-06T01:30:00Z,0.16175
2020-02-06T02:00:00Z,0.14575
